birth_order,birth_sex,mother_age,birth_count,country
1胎,女,15～19歲,60,臺南市
1胎,女,20～24歲,329,臺南市
1胎,女,25～29歲,961,臺南市
1胎,女,30～34歲,1268,臺南市
1胎,女,35～39歲,605,臺南市
1胎,女,40～44歲,80,臺南市
1胎,女,45～49歲,1,臺南市
1胎,女,50歲以上,0,臺南市
1胎,女,未滿15歲,1,臺南市
1胎,男,15～19歲,56,臺南市
1胎,男,20～24歲,374,臺南市
1胎,男,25～29歲,1014,臺南市
1胎,男,30～34歲,1335,臺南市
1胎,男,35～39歲,600,臺南市
1胎,男,40～44歲,94,臺南市
1胎,男,45～49歲,8,臺南市
1胎,男,50歲以上,0,臺南市
1胎,男,未滿15歲,0,臺南市
2胎,女,15～19歲,8,臺南市
2胎,女,20～24歲,140,臺南市
2胎,女,25～29歲,488,臺南市
2胎,女,30～34歲,1159,臺南市
2胎,女,35～39歲,738,臺南市
2胎,女,40～44歲,112,臺南市
2胎,女,45～49歲,2,臺南市
2胎,女,50歲以上,0,臺南市
2胎,女,未滿15歲,0,臺南市
2胎,男,15～19歲,11,臺南市
2胎,男,20～24歲,117,臺南市
2胎,男,25～29歲,549,臺南市
2胎,男,30～34歲,1228,臺南市
2胎,男,35～39歲,832,臺南市
2胎,男,40～44歲,110,臺南市
2胎,男,45～49歲,4,臺南市
2胎,男,50歲以上,0,臺南市
2胎,男,未滿15歲,0,臺南市
3胎,女,15～19歲,0,臺南市
3胎,女,20～24歲,21,臺南市
3胎,女,25～29歲,77,臺南市
3胎,女,30～34歲,210,臺南市
3胎,女,35～39歲,215,臺南市
3胎,女,40～44歲,52,臺南市
3胎,女,45～49歲,1,臺南市
3胎,女,50歲以上,0,臺南市
3胎,女,未滿15歲,0,臺南市
3胎,男,15～19歲,1,臺南市
3胎,男,20～24歲,20,臺南市
3胎,男,25～29歲,84,臺南市
3胎,男,30～34歲,233,臺南市
3胎,男,35～39歲,245,臺南市
3胎,男,40～44歲,52,臺南市
3胎,男,45～49歲,0,臺南市
3胎,男,50歲以上,0,臺南市
3胎,男,未滿15歲,0,臺南市
4胎,女,15～19歲,0,臺南市
4胎,女,20～24歲,3,臺南市
4胎,女,25～29歲,16,臺南市
4胎,女,30～34歲,26,臺南市
4胎,女,35～39歲,45,臺南市
4胎,女,40～44歲,10,臺南市
4胎,女,45～49歲,1,臺南市
4胎,女,50歲以上,0,臺南市
4胎,女,未滿15歲,0,臺南市
4胎,男,15～19歲,0,臺南市
4胎,男,20～24歲,2,臺南市
4胎,男,25～29歲,23,臺南市
4胎,男,30～34歲,30,臺南市
4胎,男,35～39歲,46,臺南市
4胎,男,40～44歲,16,臺南市
4胎,男,45～49歲,0,臺南市
4胎,男,50歲以上,0,臺南市
4胎,男,未滿15歲,0,臺南市
5胎,女,15～19歲,0,臺南市
5胎,女,20～24歲,0,臺南市
5胎,女,25～29歲,0,臺南市
5胎,女,30～34歲,4,臺南市
5胎,女,35～39歲,6,臺南市
5胎,女,40～44歲,4,臺南市
5胎,女,45～49歲,0,臺南市
5胎,女,50歲以上,0,臺南市
5胎,女,未滿15歲,0,臺南市
5胎,男,15～19歲,0,臺南市
5胎,男,20～24歲,1,臺南市
5胎,男,25～29歲,3,臺南市
5胎,男,30～34歲,3,臺南市
5胎,男,35～39歲,15,臺南市
5胎,男,40～44歲,3,臺南市
5胎,男,45～49歲,0,臺南市
5胎,男,50歲以上,0,臺南市
5胎,男,未滿15歲,0,臺南市
6胎,女,15～19歲,0,臺南市
6胎,女,20～24歲,0,臺南市
6胎,女,25～29歲,1,臺南市
6胎,女,30～34歲,5,臺南市
6胎,女,35～39歲,3,臺南市
6胎,女,40～44歲,1,臺南市
6胎,女,45～49歲,0,臺南市
6胎,女,50歲以上,0,臺南市
6胎,女,未滿15歲,0,臺南市
6胎,男,15～19歲,0,臺南市
6胎,男,20～24歲,0,臺南市
6胎,男,25～29歲,0,臺南市
6胎,男,30～34歲,1,臺南市
6胎,男,35～39歲,4,臺南市
6胎,男,40～44歲,0,臺南市
6胎,男,45～49歲,1,臺南市
6胎,男,50歲以上,0,臺南市
6胎,男,未滿15歲,0,臺南市
7胎,女,15～19歲,0,臺南市
7胎,女,20～24歲,0,臺南市
7胎,女,25～29歲,1,臺南市
7胎,女,30～34歲,0,臺南市
7胎,女,35～39歲,1,臺南市
7胎,女,40～44歲,1,臺南市
7胎,女,45～49歲,0,臺南市
7胎,女,50歲以上,0,臺南市
7胎,女,未滿15歲,0,臺南市
7胎,男,15～19歲,0,臺南市
7胎,男,20～24歲,0,臺南市
7胎,男,25～29歲,0,臺南市
7胎,男,30～34歲,0,臺南市
7胎,男,35～39歲,1,臺南市
7胎,男,40～44歲,0,臺南市
7胎,男,45～49歲,0,臺南市
7胎,男,50歲以上,0,臺南市
7胎,男,未滿15歲,0,臺南市
8胎,女,15～19歲,0,臺南市
8胎,女,20～24歲,0,臺南市
8胎,女,25～29歲,0,臺南市
8胎,女,30～34歲,0,臺南市
8胎,女,35～39歲,0,臺南市
8胎,女,40～44歲,0,臺南市
8胎,女,45～49歲,0,臺南市
8胎,女,50歲以上,0,臺南市
8胎,女,未滿15歲,0,臺南市
8胎,男,15～19歲,0,臺南市
8胎,男,20～24歲,0,臺南市
8胎,男,25～29歲,0,臺南市
8胎,男,30～34歲,0,臺南市
8胎,男,35～39歲,0,臺南市
8胎,男,40～44歲,0,臺南市
8胎,男,45～49歲,0,臺南市
8胎,男,50歲以上,0,臺南市
8胎,男,未滿15歲,0,臺南市
9胎以上,女,15～19歲,0,臺南市
9胎以上,女,20～24歲,0,臺南市
9胎以上,女,25～29歲,0,臺南市
9胎以上,女,30～34歲,0,臺南市
9胎以上,女,35～39歲,0,臺南市
9胎以上,女,40～44歲,0,臺南市
9胎以上,女,45～49歲,0,臺南市
9胎以上,女,50歲以上,0,臺南市
9胎以上,女,未滿15歲,0,臺南市
9胎以上,男,15～19歲,0,臺南市
9胎以上,男,20～24歲,0,臺南市
9胎以上,男,25～29歲,0,臺南市
9胎以上,男,30～34歲,0,臺南市
9胎以上,男,35～39歲,1,臺南市
9胎以上,男,40～44歲,0,臺南市
9胎以上,男,45～49歲,0,臺南市
9胎以上,男,50歲以上,0,臺南市
9胎以上,男,未滿15歲,0,臺南市
1胎,女,15～19歲,110,高雄市
1胎,女,20～24歲,545,高雄市
1胎,女,25～29歲,1409,高雄市
1胎,女,30～34歲,1809,高雄市
1胎,女,35～39歲,928,高雄市
1胎,女,40～44歲,153,高雄市
1胎,女,45～49歲,10,高雄市
1胎,女,50歲以上,1,高雄市
1胎,女,未滿15歲,1,高雄市
1胎,男,15～19歲,105,高雄市
1胎,男,20～24歲,628,高雄市
1胎,男,25～29歲,1554,高雄市
1胎,男,30～34歲,1863,高雄市
1胎,男,35～39歲,990,高雄市
1胎,男,40～44歲,166,高雄市
1胎,男,45～49歲,7,高雄市
1胎,男,50歲以上,0,高雄市
1胎,男,未滿15歲,2,高雄市
2胎,女,15～19歲,12,高雄市
2胎,女,20～24歲,204,高雄市
2胎,女,25～29歲,677,高雄市
2胎,女,30～34歲,1434,高雄市
2胎,女,35～39歲,1134,高雄市
2胎,女,40～44歲,172,高雄市
2胎,女,45～49歲,4,高雄市
2胎,女,50歲以上,0,高雄市
2胎,女,未滿15歲,0,高雄市
2胎,男,15～19歲,17,高雄市
2胎,男,20～24歲,224,高雄市
2胎,男,25～29歲,716,高雄市
2胎,男,30～34歲,1562,高雄市
2胎,男,35～39歲,1183,高雄市
2胎,男,40～44歲,186,高雄市
2胎,男,45～49歲,8,高雄市
2胎,男,50歲以上,1,高雄市
2胎,男,未滿15歲,0,高雄市
3胎,女,15～19歲,0,高雄市
3胎,女,20～24歲,34,高雄市
3胎,女,25～29歲,120,高雄市
3胎,女,30～34歲,315,高雄市
3胎,女,35～39歲,328,高雄市
3胎,女,40～44歲,87,高雄市
3胎,女,45～49歲,3,高雄市
3胎,女,50歲以上,0,高雄市
3胎,女,未滿15歲,0,高雄市
3胎,男,15～19歲,0,高雄市
3胎,男,20～24歲,35,高雄市
3胎,男,25～29歲,161,高雄市
3胎,男,30～34歲,356,高雄市
3胎,男,35～39歲,381,高雄市
3胎,男,40～44歲,112,高雄市
3胎,男,45～49歲,2,高雄市
3胎,男,50歲以上,0,高雄市
3胎,男,未滿15歲,0,高雄市
4胎,女,15～19歲,0,高雄市
4胎,女,20～24歲,8,高雄市
4胎,女,25～29歲,18,高雄市
4胎,女,30～34歲,55,高雄市
4胎,女,35～39歲,71,高雄市
4胎,女,40～44歲,21,高雄市
4胎,女,45～49歲,2,高雄市
4胎,女,50歲以上,0,高雄市
4胎,女,未滿15歲,0,高雄市
4胎,男,15～19歲,0,高雄市
4胎,男,20～24歲,9,高雄市
4胎,男,25～29歲,23,高雄市
4胎,男,30～34歲,64,高雄市
4胎,男,35～39歲,63,高雄市
4胎,男,40～44歲,30,高雄市
4胎,男,45～49歲,1,高雄市
4胎,男,50歲以上,0,高雄市
4胎,男,未滿15歲,0,高雄市
5胎,女,15～19歲,0,高雄市
5胎,女,20～24歲,0,高雄市
5胎,女,25～29歲,9,高雄市
5胎,女,30～34歲,15,高雄市
5胎,女,35～39歲,16,高雄市
5胎,女,40～44歲,7,高雄市
5胎,女,45～49歲,1,高雄市
5胎,女,50歲以上,0,高雄市
5胎,女,未滿15歲,0,高雄市
5胎,男,15～19歲,0,高雄市
5胎,男,20～24歲,0,高雄市
5胎,男,25～29歲,5,高雄市
5胎,男,30～34歲,20,高雄市
5胎,男,35～39歲,30,高雄市
5胎,男,40～44歲,6,高雄市
5胎,男,45～49歲,1,高雄市
5胎,男,50歲以上,0,高雄市
5胎,男,未滿15歲,0,高雄市
6胎,女,15～19歲,0,高雄市
6胎,女,20～24歲,0,高雄市
6胎,女,25～29歲,4,高雄市
6胎,女,30～34歲,2,高雄市
6胎,女,35～39歲,3,高雄市
6胎,女,40～44歲,3,高雄市
6胎,女,45～49歲,0,高雄市
6胎,女,50歲以上,0,高雄市
6胎,女,未滿15歲,0,高雄市
6胎,男,15～19歲,0,高雄市
6胎,男,20～24歲,0,高雄市
6胎,男,25～29歲,3,高雄市
6胎,男,30～34歲,4,高雄市
6胎,男,35～39歲,4,高雄市
6胎,男,40～44歲,1,高雄市
6胎,男,45～49歲,1,高雄市
6胎,男,50歲以上,0,高雄市
6胎,男,未滿15歲,0,高雄市
7胎,女,15～19歲,0,高雄市
7胎,女,20～24歲,0,高雄市
7胎,女,25～29歲,0,高雄市
7胎,女,30～34歲,0,高雄市
7胎,女,35～39歲,0,高雄市
7胎,女,40～44歲,1,高雄市
7胎,女,45～49歲,0,高雄市
7胎,女,50歲以上,0,高雄市
7胎,女,未滿15歲,0,高雄市
7胎,男,15～19歲,0,高雄市
7胎,男,20～24歲,0,高雄市
7胎,男,25～29歲,0,高雄市
7胎,男,30～34歲,2,高雄市
7胎,男,35～39歲,2,高雄市
7胎,男,40～44歲,1,高雄市
7胎,男,45～49歲,0,高雄市
7胎,男,50歲以上,0,高雄市
7胎,男,未滿15歲,0,高雄市
8胎,女,15～19歲,0,高雄市
8胎,女,20～24歲,0,高雄市
8胎,女,25～29歲,1,高雄市
8胎,女,30～34歲,1,高雄市
8胎,女,35～39歲,0,高雄市
8胎,女,40～44歲,0,高雄市
8胎,女,45～49歲,0,高雄市
8胎,女,50歲以上,0,高雄市
8胎,女,未滿15歲,0,高雄市
8胎,男,15～19歲,0,高雄市
8胎,男,20～24歲,0,高雄市
8胎,男,25～29歲,0,高雄市
8胎,男,30～34歲,0,高雄市
8胎,男,35～39歲,0,高雄市
8胎,男,40～44歲,0,高雄市
8胎,男,45～49歲,0,高雄市
8胎,男,50歲以上,0,高雄市
8胎,男,未滿15歲,0,高雄市
9胎以上,女,15～19歲,0,高雄市
9胎以上,女,20～24歲,0,高雄市
9胎以上,女,25～29歲,0,高雄市
9胎以上,女,30～34歲,0,高雄市
9胎以上,女,35～39歲,0,高雄市
9胎以上,女,40～44歲,2,高雄市
9胎以上,女,45～49歲,1,高雄市
9胎以上,女,50歲以上,0,高雄市
9胎以上,女,未滿15歲,0,高雄市
9胎以上,男,15～19歲,0,高雄市
9胎以上,男,20～24歲,0,高雄市
9胎以上,男,25～29歲,0,高雄市
9胎以上,男,30～34歲,0,高雄市
9胎以上,男,35～39歲,0,高雄市
9胎以上,男,40～44歲,0,高雄市
9胎以上,男,45～49歲,0,高雄市
9胎以上,男,50歲以上,0,高雄市
9胎以上,男,未滿15歲,0,高雄市
1胎,女,15～19歲,45,屏東縣
1胎,女,20～24歲,218,屏東縣
1胎,女,25～29歲,323,屏東縣
1胎,女,30～34歲,300,屏東縣
1胎,女,35～39歲,138,屏東縣
1胎,女,40～44歲,26,屏東縣
1胎,女,45～49歲,1,屏東縣
1胎,女,50歲以上,0,屏東縣
1胎,女,未滿15歲,0,屏東縣
1胎,男,15～19歲,68,屏東縣
1胎,男,20～24歲,238,屏東縣
1胎,男,25～29歲,380,屏東縣
1胎,男,30～34歲,342,屏東縣
1胎,男,35～39歲,161,屏東縣
1胎,男,40～44歲,23,屏東縣
1胎,男,45～49歲,1,屏東縣
1胎,男,50歲以上,0,屏東縣
1胎,男,未滿15歲,0,屏東縣
2胎,女,15～19歲,10,屏東縣
2胎,女,20～24歲,91,屏東縣
2胎,女,25～29歲,241,屏東縣
2胎,女,30～34歲,297,屏東縣
2胎,女,35～39歲,173,屏東縣
2胎,女,40～44歲,27,屏東縣
2胎,女,45～49歲,1,屏東縣
2胎,女,50歲以上,0,屏東縣
2胎,女,未滿15歲,0,屏東縣
2胎,男,15～19歲,12,屏東縣
2胎,男,20～24歲,124,屏東縣
2胎,男,25～29歲,228,屏東縣
2胎,男,30～34歲,317,屏東縣
2胎,男,35～39歲,189,屏東縣
2胎,男,40～44歲,35,屏東縣
2胎,男,45～49歲,1,屏東縣
2胎,男,50歲以上,0,屏東縣
2胎,男,未滿15歲,0,屏東縣
3胎,女,15～19歲,0,屏東縣
3胎,女,20～24歲,20,屏東縣
3胎,女,25～29歲,51,屏東縣
3胎,女,30～34歲,105,屏東縣
3胎,女,35～39歲,96,屏東縣
3胎,女,40～44歲,22,屏東縣
3胎,女,45～49歲,0,屏東縣
3胎,女,50歲以上,0,屏東縣
3胎,女,未滿15歲,0,屏東縣
3胎,男,15～19歲,2,屏東縣
3胎,男,20～24歲,22,屏東縣
3胎,男,25～29歲,47,屏東縣
3胎,男,30～34歲,112,屏東縣
3胎,男,35～39歲,100,屏東縣
3胎,男,40～44歲,21,屏東縣
3胎,男,45～49歲,0,屏東縣
3胎,男,50歲以上,0,屏東縣
3胎,男,未滿15歲,0,屏東縣
4胎,女,15～19歲,0,屏東縣
4胎,女,20～24歲,2,屏東縣
4胎,女,25～29歲,15,屏東縣
4胎,女,30～34歲,20,屏東縣
4胎,女,35～39歲,22,屏東縣
4胎,女,40～44歲,5,屏東縣
4胎,女,45～49歲,0,屏東縣
4胎,女,50歲以上,0,屏東縣
4胎,女,未滿15歲,0,屏東縣
4胎,男,15～19歲,0,屏東縣
4胎,男,20～24歲,5,屏東縣
4胎,男,25～29歲,16,屏東縣
4胎,男,30～34歲,29,屏東縣
4胎,男,35～39歲,21,屏東縣
4胎,男,40～44歲,6,屏東縣
4胎,男,45～49歲,0,屏東縣
4胎,男,50歲以上,0,屏東縣
4胎,男,未滿15歲,0,屏東縣
5胎,女,15～19歲,0,屏東縣
5胎,女,20～24歲,0,屏東縣
5胎,女,25～29歲,3,屏東縣
5胎,女,30～34歲,10,屏東縣
5胎,女,35～39歲,6,屏東縣
5胎,女,40～44歲,0,屏東縣
5胎,女,45～49歲,0,屏東縣
5胎,女,50歲以上,0,屏東縣
5胎,女,未滿15歲,0,屏東縣
5胎,男,15～19歲,0,屏東縣
5胎,男,20～24歲,1,屏東縣
5胎,男,25～29歲,6,屏東縣
5胎,男,30～34歲,8,屏東縣
5胎,男,35～39歲,14,屏東縣
5胎,男,40～44歲,3,屏東縣
5胎,男,45～49歲,0,屏東縣
5胎,男,50歲以上,0,屏東縣
5胎,男,未滿15歲,0,屏東縣
6胎,女,15～19歲,0,屏東縣
6胎,女,20～24歲,0,屏東縣
6胎,女,25～29歲,1,屏東縣
6胎,女,30～34歲,3,屏東縣
6胎,女,35～39歲,7,屏東縣
6胎,女,40～44歲,1,屏東縣
6胎,女,45～49歲,0,屏東縣
6胎,女,50歲以上,0,屏東縣
6胎,女,未滿15歲,0,屏東縣
6胎,男,15～19歲,0,屏東縣
6胎,男,20～24歲,0,屏東縣
6胎,男,25～29歲,0,屏東縣
6胎,男,30～34歲,2,屏東縣
6胎,男,35～39歲,3,屏東縣
6胎,男,40～44歲,0,屏東縣
6胎,男,45～49歲,0,屏東縣
6胎,男,50歲以上,0,屏東縣
6胎,男,未滿15歲,0,屏東縣
7胎,女,15～19歲,0,屏東縣
7胎,女,20～24歲,0,屏東縣
7胎,女,25～29歲,0,屏東縣
7胎,女,30～34歲,1,屏東縣
7胎,女,35～39歲,1,屏東縣
7胎,女,40～44歲,1,屏東縣
7胎,女,45～49歲,0,屏東縣
7胎,女,50歲以上,0,屏東縣
7胎,女,未滿15歲,0,屏東縣
7胎,男,15～19歲,0,屏東縣
7胎,男,20～24歲,0,屏東縣
7胎,男,25～29歲,0,屏東縣
7胎,男,30～34歲,1,屏東縣
7胎,男,35～39歲,1,屏東縣
7胎,男,40～44歲,0,屏東縣
7胎,男,45～49歲,0,屏東縣
7胎,男,50歲以上,0,屏東縣
7胎,男,未滿15歲,0,屏東縣
8胎,女,15～19歲,0,屏東縣
8胎,女,20～24歲,0,屏東縣
8胎,女,25～29歲,0,屏東縣
8胎,女,30～34歲,0,屏東縣
8胎,女,35～39歲,1,屏東縣
8胎,女,40～44歲,0,屏東縣
8胎,女,45～49歲,0,屏東縣
8胎,女,50歲以上,0,屏東縣
8胎,女,未滿15歲,0,屏東縣
8胎,男,15～19歲,0,屏東縣
8胎,男,20～24歲,0,屏東縣
8胎,男,25～29歲,0,屏東縣
8胎,男,30～34歲,0,屏東縣
8胎,男,35～39歲,1,屏東縣
8胎,男,40～44歲,0,屏東縣
8胎,男,45～49歲,0,屏東縣
8胎,男,50歲以上,0,屏東縣
8胎,男,未滿15歲,0,屏東縣
9胎以上,女,15～19歲,0,屏東縣
9胎以上,女,20～24歲,0,屏東縣
9胎以上,女,25～29歲,0,屏東縣
9胎以上,女,30～34歲,0,屏東縣
9胎以上,女,35～39歲,0,屏東縣
9胎以上,女,40～44歲,0,屏東縣
9胎以上,女,45～49歲,0,屏東縣
9胎以上,女,50歲以上,0,屏東縣
9胎以上,女,未滿15歲,0,屏東縣
9胎以上,男,15～19歲,0,屏東縣
9胎以上,男,20～24歲,0,屏東縣
9胎以上,男,25～29歲,0,屏東縣
9胎以上,男,30～34歲,0,屏東縣
9胎以上,男,35～39歲,0,屏東縣
9胎以上,男,40～44歲,0,屏東縣
9胎以上,男,45～49歲,0,屏東縣
9胎以上,男,50歲以上,0,屏東縣
9胎以上,男,未滿15歲,0,屏東縣
1胎,女,15～19歲,19,臺東縣
1胎,女,20～24歲,73,臺東縣
1胎,女,25～29歲,86,臺東縣
1胎,女,30～34歲,77,臺東縣
1胎,女,35～39歲,31,臺東縣
1胎,女,40～44歲,4,臺東縣
1胎,女,45～49歲,0,臺東縣
1胎,女,50歲以上,0,臺東縣
1胎,女,未滿15歲,0,臺東縣
1胎,男,15～19歲,27,臺東縣
1胎,男,20～24歲,60,臺東縣
1胎,男,25～29歲,87,臺東縣
1胎,男,30～34歲,102,臺東縣
1胎,男,35～39歲,41,臺東縣
1胎,男,40～44歲,8,臺東縣
1胎,男,45～49歲,1,臺東縣
1胎,男,50歲以上,0,臺東縣
1胎,男,未滿15歲,0,臺東縣
2胎,女,15～19歲,7,臺東縣
2胎,女,20～24歲,34,臺東縣
2胎,女,25～29歲,47,臺東縣
2胎,女,30～34歲,87,臺東縣
2胎,女,35～39歲,59,臺東縣
2胎,女,40～44歲,12,臺東縣
2胎,女,45～49歲,0,臺東縣
2胎,女,50歲以上,0,臺東縣
2胎,女,未滿15歲,0,臺東縣
2胎,男,15～19歲,7,臺東縣
2胎,男,20～24歲,40,臺東縣
2胎,男,25～29歲,57,臺東縣
2胎,男,30～34歲,95,臺東縣
2胎,男,35～39歲,57,臺東縣
2胎,男,40～44歲,9,臺東縣
2胎,男,45～49歲,0,臺東縣
2胎,男,50歲以上,0,臺東縣
2胎,男,未滿15歲,0,臺東縣
3胎,女,15～19歲,0,臺東縣
3胎,女,20～24歲,9,臺東縣
3胎,女,25～29歲,26,臺東縣
3胎,女,30～34歲,44,臺東縣
3胎,女,35～39歲,34,臺東縣
3胎,女,40～44歲,11,臺東縣
3胎,女,45～49歲,0,臺東縣
3胎,女,50歲以上,0,臺東縣
3胎,女,未滿15歲,0,臺東縣
3胎,男,15～19歲,0,臺東縣
3胎,男,20～24歲,14,臺東縣
3胎,男,25～29歲,19,臺東縣
3胎,男,30～34歲,41,臺東縣
3胎,男,35～39歲,23,臺東縣
3胎,男,40～44歲,6,臺東縣
3胎,男,45～49歲,1,臺東縣
3胎,男,50歲以上,0,臺東縣
3胎,男,未滿15歲,0,臺東縣
4胎,女,15～19歲,0,臺東縣
4胎,女,20～24歲,1,臺東縣
4胎,女,25～29歲,5,臺東縣
4胎,女,30～34歲,10,臺東縣
4胎,女,35～39歲,10,臺東縣
4胎,女,40～44歲,1,臺東縣
4胎,女,45～49歲,0,臺東縣
4胎,女,50歲以上,0,臺東縣
4胎,女,未滿15歲,0,臺東縣
4胎,男,15～19歲,0,臺東縣
4胎,男,20～24歲,4,臺東縣
4胎,男,25～29歲,8,臺東縣
4胎,男,30～34歲,12,臺東縣
4胎,男,35～39歲,18,臺東縣
4胎,男,40～44歲,2,臺東縣
4胎,男,45～49歲,0,臺東縣
4胎,男,50歲以上,0,臺東縣
4胎,男,未滿15歲,0,臺東縣
5胎,女,15～19歲,0,臺東縣
5胎,女,20～24歲,3,臺東縣
5胎,女,25～29歲,3,臺東縣
5胎,女,30～34歲,4,臺東縣
5胎,女,35～39歲,4,臺東縣
5胎,女,40～44歲,1,臺東縣
5胎,女,45～49歲,0,臺東縣
5胎,女,50歲以上,0,臺東縣
5胎,女,未滿15歲,0,臺東縣
5胎,男,15～19歲,0,臺東縣
5胎,男,20～24歲,0,臺東縣
5胎,男,25～29歲,5,臺東縣
5胎,男,30～34歲,9,臺東縣
5胎,男,35～39歲,7,臺東縣
5胎,男,40～44歲,1,臺東縣
5胎,男,45～49歲,0,臺東縣
5胎,男,50歲以上,0,臺東縣
5胎,男,未滿15歲,0,臺東縣
6胎,女,15～19歲,0,臺東縣
6胎,女,20～24歲,0,臺東縣
6胎,女,25～29歲,1,臺東縣
6胎,女,30～34歲,3,臺東縣
6胎,女,35～39歲,1,臺東縣
6胎,女,40～44歲,0,臺東縣
6胎,女,45～49歲,0,臺東縣
6胎,女,50歲以上,0,臺東縣
6胎,女,未滿15歲,0,臺東縣
6胎,男,15～19歲,0,臺東縣
6胎,男,20～24歲,0,臺東縣
6胎,男,25～29歲,1,臺東縣
6胎,男,30～34歲,4,臺東縣
6胎,男,35～39歲,2,臺東縣
6胎,男,40～44歲,0,臺東縣
6胎,男,45～49歲,0,臺東縣
6胎,男,50歲以上,0,臺東縣
6胎,男,未滿15歲,0,臺東縣
7胎,女,15～19歲,0,臺東縣
7胎,女,20～24歲,0,臺東縣
7胎,女,25～29歲,1,臺東縣
7胎,女,30～34歲,0,臺東縣
7胎,女,35～39歲,2,臺東縣
7胎,女,40～44歲,0,臺東縣
7胎,女,45～49歲,0,臺東縣
7胎,女,50歲以上,0,臺東縣
7胎,女,未滿15歲,0,臺東縣
7胎,男,15～19歲,0,臺東縣
7胎,男,20～24歲,0,臺東縣
7胎,男,25～29歲,1,臺東縣
7胎,男,30～34歲,0,臺東縣
7胎,男,35～39歲,1,臺東縣
7胎,男,40～44歲,0,臺東縣
7胎,男,45～49歲,0,臺東縣
7胎,男,50歲以上,0,臺東縣
7胎,男,未滿15歲,0,臺東縣
8胎,女,15～19歲,0,臺東縣
8胎,女,20～24歲,0,臺東縣
8胎,女,25～29歲,0,臺東縣
8胎,女,30～34歲,1,臺東縣
8胎,女,35～39歲,1,臺東縣
8胎,女,40～44歲,0,臺東縣
8胎,女,45～49歲,0,臺東縣
8胎,女,50歲以上,0,臺東縣
8胎,女,未滿15歲,0,臺東縣
8胎,男,15～19歲,0,臺東縣
8胎,男,20～24歲,0,臺東縣
8胎,男,25～29歲,0,臺東縣
8胎,男,30～34歲,1,臺東縣
8胎,男,35～39歲,1,臺東縣
8胎,男,40～44歲,0,臺東縣
8胎,男,45～49歲,0,臺東縣
8胎,男,50歲以上,0,臺東縣
8胎,男,未滿15歲,0,臺東縣
9胎以上,女,15～19歲,0,臺東縣
9胎以上,女,20～24歲,0,臺東縣
9胎以上,女,25～29歲,0,臺東縣
9胎以上,女,30～34歲,0,臺東縣
9胎以上,女,35～39歲,0,臺東縣
9胎以上,女,40～44歲,0,臺東縣
9胎以上,女,45～49歲,0,臺東縣
9胎以上,女,50歲以上,0,臺東縣
9胎以上,女,未滿15歲,0,臺東縣
9胎以上,男,15～19歲,0,臺東縣
9胎以上,男,20～24歲,0,臺東縣
9胎以上,男,25～29歲,0,臺東縣
9胎以上,男,30～34歲,0,臺東縣
9胎以上,男,35～39歲,0,臺東縣
9胎以上,男,40～44歲,0,臺東縣
9胎以上,男,45～49歲,0,臺東縣
9胎以上,男,50歲以上,0,臺東縣
9胎以上,男,未滿15歲,0,臺東縣
1胎,女,15～19歲,34,花蓮縣
1胎,女,20～24歲,97,花蓮縣
1胎,女,25～29歲,151,花蓮縣
1胎,女,30～34歲,147,花蓮縣
1胎,女,35～39歲,57,花蓮縣
1胎,女,40～44歲,17,花蓮縣
1胎,女,45～49歲,0,花蓮縣
1胎,女,50歲以上,0,花蓮縣
1胎,女,未滿15歲,1,花蓮縣
1胎,男,15～19歲,36,花蓮縣
1胎,男,20～24歲,128,花蓮縣
1胎,男,25～29歲,152,花蓮縣
1胎,男,30～34歲,129,花蓮縣
1胎,男,35～39歲,74,花蓮縣
1胎,男,40～44歲,9,花蓮縣
1胎,男,45～49歲,0,花蓮縣
1胎,男,50歲以上,0,花蓮縣
1胎,男,未滿15歲,0,花蓮縣
2胎,女,15～19歲,7,花蓮縣
2胎,女,20～24歲,57,花蓮縣
2胎,女,25～29歲,95,花蓮縣
2胎,女,30～34歲,132,花蓮縣
2胎,女,35～39歲,92,花蓮縣
2胎,女,40～44歲,16,花蓮縣
2胎,女,45～49歲,1,花蓮縣
2胎,女,50歲以上,0,花蓮縣
2胎,女,未滿15歲,0,花蓮縣
2胎,男,15～19歲,7,花蓮縣
2胎,男,20～24歲,68,花蓮縣
2胎,男,25～29歲,104,花蓮縣
2胎,男,30～34歲,157,花蓮縣
2胎,男,35～39歲,95,花蓮縣
2胎,男,40～44歲,24,花蓮縣
2胎,男,45～49歲,1,花蓮縣
2胎,男,50歲以上,0,花蓮縣
2胎,男,未滿15歲,0,花蓮縣
3胎,女,15～19歲,0,花蓮縣
3胎,女,20～24歲,20,花蓮縣
3胎,女,25～29歲,34,花蓮縣
3胎,女,30～34歲,52,花蓮縣
3胎,女,35～39歲,30,花蓮縣
3胎,女,40～44歲,10,花蓮縣
3胎,女,45～49歲,0,花蓮縣
3胎,女,50歲以上,0,花蓮縣
3胎,女,未滿15歲,0,花蓮縣
3胎,男,15～19歲,1,花蓮縣
3胎,男,20～24歲,19,花蓮縣
3胎,男,25～29歲,33,花蓮縣
3胎,男,30～34歲,63,花蓮縣
3胎,男,35～39歲,51,花蓮縣
3胎,男,40～44歲,17,花蓮縣
3胎,男,45～49歲,0,花蓮縣
