,birth_order,birth_sex,mother_age,birth_count,country,time
999,2胎,男,15～19歲,3,苗栗縣,108
1000,2胎,男,20～24歲,50,苗栗縣,108
1001,2胎,男,25～29歲,141,苗栗縣,108
1002,2胎,男,30～34歲,252,苗栗縣,108
1003,2胎,男,35～39歲,141,苗栗縣,108
1004,2胎,男,40～44歲,21,苗栗縣,108
1005,2胎,男,45～49歲,0,苗栗縣,108
1006,2胎,男,50歲以上,0,苗栗縣,108
1007,2胎,男,未滿15歲,0,苗栗縣,108
1008,3胎,女,15～19歲,0,苗栗縣,108
1009,3胎,女,20～24歲,14,苗栗縣,108
1010,3胎,女,25～29歲,27,苗栗縣,108
1011,3胎,女,30～34歲,49,苗栗縣,108
1012,3胎,女,35～39歲,62,苗栗縣,108
1013,3胎,女,40～44歲,11,苗栗縣,108
1014,3胎,女,45～49歲,0,苗栗縣,108
1015,3胎,女,50歲以上,0,苗栗縣,108
1016,3胎,女,未滿15歲,0,苗栗縣,108
1017,3胎,男,15～19歲,1,苗栗縣,108
1018,3胎,男,20～24歲,10,苗栗縣,108
1019,3胎,男,25～29歲,29,苗栗縣,108
1020,3胎,男,30～34歲,64,苗栗縣,108
1021,3胎,男,35～39歲,69,苗栗縣,108
1022,3胎,男,40～44歲,23,苗栗縣,108
1023,3胎,男,45～49歲,2,苗栗縣,108
1024,3胎,男,50歲以上,0,苗栗縣,108
1025,3胎,男,未滿15歲,0,苗栗縣,108
1026,4胎,女,15～19歲,0,苗栗縣,108
1027,4胎,女,20～24歲,2,苗栗縣,108
1028,4胎,女,25～29歲,10,苗栗縣,108
1029,4胎,女,30～34歲,11,苗栗縣,108
1030,4胎,女,35～39歲,8,苗栗縣,108
1031,4胎,女,40～44歲,6,苗栗縣,108
1032,4胎,女,45～49歲,0,苗栗縣,108
1033,4胎,女,50歲以上,0,苗栗縣,108
1034,4胎,女,未滿15歲,0,苗栗縣,108
1035,4胎,男,15～19歲,0,苗栗縣,108
1036,4胎,男,20～24歲,0,苗栗縣,108
1037,4胎,男,25～29歲,7,苗栗縣,108
1038,4胎,男,30～34歲,10,苗栗縣,108
1039,4胎,男,35～39歲,11,苗栗縣,108
1040,4胎,男,40～44歲,1,苗栗縣,108
1041,4胎,男,45～49歲,0,苗栗縣,108
1042,4胎,男,50歲以上,0,苗栗縣,108
1043,4胎,男,未滿15歲,0,苗栗縣,108
1044,5胎,女,15～19歲,0,苗栗縣,108
1045,5胎,女,20～24歲,0,苗栗縣,108
1046,5胎,女,25～29歲,1,苗栗縣,108
1047,5胎,女,30～34歲,2,苗栗縣,108
1048,5胎,女,35～39歲,7,苗栗縣,108
1049,5胎,女,40～44歲,2,苗栗縣,108
1050,5胎,女,45～49歲,0,苗栗縣,108
1051,5胎,女,50歲以上,0,苗栗縣,108
1052,5胎,女,未滿15歲,0,苗栗縣,108
1053,5胎,男,15～19歲,0,苗栗縣,108
1054,5胎,男,20～24歲,0,苗栗縣,108
1055,5胎,男,25～29歲,0,苗栗縣,108
1056,5胎,男,30～34歲,2,苗栗縣,108
1057,5胎,男,35～39歲,1,苗栗縣,108
1058,5胎,男,40～44歲,0,苗栗縣,108
1059,5胎,男,45～49歲,0,苗栗縣,108
1060,5胎,男,50歲以上,0,苗栗縣,108
1061,5胎,男,未滿15歲,0,苗栗縣,108
1062,6胎,女,15～19歲,0,苗栗縣,108
1063,6胎,女,20～24歲,0,苗栗縣,108
1064,6胎,女,25～29歲,0,苗栗縣,108
1065,6胎,女,30～34歲,0,苗栗縣,108
1066,6胎,女,35～39歲,1,苗栗縣,108
1067,6胎,女,40～44歲,1,苗栗縣,108
1068,6胎,女,45～49歲,0,苗栗縣,108
1069,6胎,女,50歲以上,0,苗栗縣,108
1070,6胎,女,未滿15歲,0,苗栗縣,108
1071,6胎,男,15～19歲,0,苗栗縣,108
1072,6胎,男,20～24歲,0,苗栗縣,108
1073,6胎,男,25～29歲,0,苗栗縣,108
1074,6胎,男,30～34歲,2,苗栗縣,108
1075,6胎,男,35～39歲,2,苗栗縣,108
1076,6胎,男,40～44歲,1,苗栗縣,108
1077,6胎,男,45～49歲,0,苗栗縣,108
1078,6胎,男,50歲以上,0,苗栗縣,108
1079,6胎,男,未滿15歲,0,苗栗縣,108
1080,7胎,女,15～19歲,0,苗栗縣,108
1081,7胎,女,20～24歲,0,苗栗縣,108
1082,7胎,女,25～29歲,1,苗栗縣,108
1083,7胎,女,30～34歲,0,苗栗縣,108
1084,7胎,女,35～39歲,0,苗栗縣,108
1085,7胎,女,40～44歲,0,苗栗縣,108
1086,7胎,女,45～49歲,0,苗栗縣,108
1087,7胎,女,50歲以上,0,苗栗縣,108
1088,7胎,女,未滿15歲,0,苗栗縣,108
1089,7胎,男,15～19歲,0,苗栗縣,108
1090,7胎,男,20～24歲,0,苗栗縣,108
1091,7胎,男,25～29歲,0,苗栗縣,108
1092,7胎,男,30～34歲,0,苗栗縣,108
1093,7胎,男,35～39歲,0,苗栗縣,108
1094,7胎,男,40～44歲,0,苗栗縣,108
1095,7胎,男,45～49歲,0,苗栗縣,108
1096,7胎,男,50歲以上,0,苗栗縣,108
1097,7胎,男,未滿15歲,0,苗栗縣,108
1098,8胎,女,15～19歲,0,苗栗縣,108
1099,8胎,女,20～24歲,0,苗栗縣,108
1100,8胎,女,25～29歲,1,苗栗縣,108
1101,8胎,女,30～34歲,0,苗栗縣,108
1102,8胎,女,35～39歲,0,苗栗縣,108
1103,8胎,女,40～44歲,0,苗栗縣,108
1104,8胎,女,45～49歲,0,苗栗縣,108
1105,8胎,女,50歲以上,0,苗栗縣,108
1106,8胎,女,未滿15歲,0,苗栗縣,108
1107,8胎,男,15～19歲,0,苗栗縣,108
1108,8胎,男,20～24歲,0,苗栗縣,108
1109,8胎,男,25～29歲,0,苗栗縣,108
1110,8胎,男,30～34歲,0,苗栗縣,108
1111,8胎,男,35～39歲,0,苗栗縣,108
1112,8胎,男,40～44歲,0,苗栗縣,108
1113,8胎,男,45～49歲,0,苗栗縣,108
1114,8胎,男,50歲以上,0,苗栗縣,108
1115,8胎,男,未滿15歲,0,苗栗縣,108
1116,9胎以上,女,15～19歲,0,苗栗縣,108
1117,9胎以上,女,20～24歲,0,苗栗縣,108
1118,9胎以上,女,25～29歲,0,苗栗縣,108
1119,9胎以上,女,30～34歲,0,苗栗縣,108
1120,9胎以上,女,35～39歲,0,苗栗縣,108
1121,9胎以上,女,40～44歲,0,苗栗縣,108
1122,9胎以上,女,45～49歲,0,苗栗縣,108
1123,9胎以上,女,50歲以上,0,苗栗縣,108
1124,9胎以上,女,未滿15歲,0,苗栗縣,108
1125,9胎以上,男,15～19歲,0,苗栗縣,108
1126,9胎以上,男,20～24歲,0,苗栗縣,108
1127,9胎以上,男,25～29歲,0,苗栗縣,108
1128,9胎以上,男,30～34歲,0,苗栗縣,108
1129,9胎以上,男,35～39歲,0,苗栗縣,108
1130,9胎以上,男,40～44歲,0,苗栗縣,108
1131,9胎以上,男,45～49歲,0,苗栗縣,108
1132,9胎以上,男,50歲以上,0,苗栗縣,108
1133,9胎以上,男,未滿15歲,0,苗栗縣,108
1134,1胎,女,15～19歲,116,臺中市,108
1135,1胎,女,20～24歲,592,臺中市,108
1136,1胎,女,25～29歲,1566,臺中市,108
1137,1胎,女,30～34歲,1873,臺中市,108
1138,1胎,女,35～39歲,894,臺中市,108
1139,1胎,女,40～44歲,161,臺中市,108
1140,1胎,女,45～49歲,14,臺中市,108
1141,1胎,女,50歲以上,3,臺中市,108
1142,1胎,女,未滿15歲,2,臺中市,108
1143,1胎,男,15～19歲,114,臺中市,108
1144,1胎,男,20～24歲,645,臺中市,108
1145,1胎,男,25～29歲,1748,臺中市,108
1146,1胎,男,30～34歲,2052,臺中市,108
1147,1胎,男,35～39歲,985,臺中市,108
1148,1胎,男,40～44歲,159,臺中市,108
1149,1胎,男,45～49歲,10,臺中市,108
1150,1胎,男,50歲以上,1,臺中市,108
1151,1胎,男,未滿15歲,2,臺中市,108
1152,2胎,女,15～19歲,29,臺中市,108
1153,2胎,女,20～24歲,196,臺中市,108
1154,2胎,女,25～29歲,797,臺中市,108
1155,2胎,女,30～34歲,1556,臺中市,108
1156,2胎,女,35～39歲,1053,臺中市,108
1157,2胎,女,40～44歲,207,臺中市,108
1158,2胎,女,45～49歲,6,臺中市,108
1159,2胎,女,50歲以上,0,臺中市,108
1160,2胎,女,未滿15歲,0,臺中市,108
1161,2胎,男,15～19歲,14,臺中市,108
1162,2胎,男,20～24歲,253,臺中市,108
1163,2胎,男,25～29歲,810,臺中市,108
1164,2胎,男,30～34歲,1656,臺中市,108
1165,2胎,男,35～39歲,1215,臺中市,108
1166,2胎,男,40～44歲,216,臺中市,108
1167,2胎,男,45～49歲,5,臺中市,108
1168,2胎,男,50歲以上,1,臺中市,108
1169,2胎,男,未滿15歲,0,臺中市,108
1170,3胎,女,15～19歲,1,臺中市,108
1171,3胎,女,20～24歲,41,臺中市,108
1172,3胎,女,25～29歲,152,臺中市,108
1173,3胎,女,30～34歲,340,臺中市,108
1174,3胎,女,35～39歲,402,臺中市,108
1175,3胎,女,40～44歲,83,臺中市,108
1176,3胎,女,45～49歲,2,臺中市,108
1177,3胎,女,50歲以上,0,臺中市,108
1178,3胎,女,未滿15歲,0,臺中市,108
1179,3胎,男,15～19歲,0,臺中市,108
1180,3胎,男,20～24歲,45,臺中市,108
1181,3胎,男,25～29歲,162,臺中市,108
1182,3胎,男,30～34歲,349,臺中市,108
1183,3胎,男,35～39歲,405,臺中市,108
1184,3胎,男,40～44歲,102,臺中市,108
1185,3胎,男,45～49歲,4,臺中市,108
1186,3胎,男,50歲以上,0,臺中市,108
1187,3胎,男,未滿15歲,0,臺中市,108
1188,4胎,女,15～19歲,0,臺中市,108
1189,4胎,女,20～24歲,6,臺中市,108
1190,4胎,女,25～29歲,25,臺中市,108
1191,4胎,女,30～34歲,60,臺中市,108
1192,4胎,女,35～39歲,89,臺中市,108
1193,4胎,女,40～44歲,27,臺中市,108
1194,4胎,女,45～49歲,0,臺中市,108
1195,4胎,女,50歲以上,0,臺中市,108
1196,4胎,女,未滿15歲,0,臺中市,108
1197,4胎,男,15～19歲,0,臺中市,108
1198,4胎,男,20～24歲,6,臺中市,108
1199,4胎,男,25～29歲,21,臺中市,108
1200,4胎,男,30～34歲,68,臺中市,108
1201,4胎,男,35～39歲,89,臺中市,108
1202,4胎,男,40～44歲,45,臺中市,108
1203,4胎,男,45～49歲,4,臺中市,108
1204,4胎,男,50歲以上,1,臺中市,108
1205,4胎,男,未滿15歲,0,臺中市,108
1206,5胎,女,15～19歲,0,臺中市,108
1207,5胎,女,20～24歲,2,臺中市,108
1208,5胎,女,25～29歲,3,臺中市,108
1209,5胎,女,30～34歲,7,臺中市,108
1210,5胎,女,35～39歲,16,臺中市,108
1211,5胎,女,40～44歲,7,臺中市,108
1212,5胎,女,45～49歲,0,臺中市,108
1213,5胎,女,50歲以上,0,臺中市,108
1214,5胎,女,未滿15歲,0,臺中市,108
1215,5胎,男,15～19歲,0,臺中市,108
1216,5胎,男,20～24歲,1,臺中市,108
1217,5胎,男,25～29歲,6,臺中市,108
1218,5胎,男,30～34歲,15,臺中市,108
1219,5胎,男,35～39歲,25,臺中市,108
1220,5胎,男,40～44歲,3,臺中市,108
1221,5胎,男,45～49歲,0,臺中市,108
1222,5胎,男,50歲以上,0,臺中市,108
1223,5胎,男,未滿15歲,0,臺中市,108
1224,6胎,女,15～19歲,0,臺中市,108
1225,6胎,女,20～24歲,0,臺中市,108
1226,6胎,女,25～29歲,0,臺中市,108
1227,6胎,女,30～34歲,3,臺中市,108
1228,6胎,女,35～39歲,2,臺中市,108
1229,6胎,女,40～44歲,3,臺中市,108
1230,6胎,女,45～49歲,0,臺中市,108
1231,6胎,女,50歲以上,0,臺中市,108
1232,6胎,女,未滿15歲,0,臺中市,108
1233,6胎,男,15～19歲,0,臺中市,108
1234,6胎,男,20～24歲,0,臺中市,108
1235,6胎,男,25～29歲,0,臺中市,108
1236,6胎,男,30～34歲,7,臺中市,108
1237,6胎,男,35～39歲,3,臺中市,108
1238,6胎,男,40～44歲,2,臺中市,108
1239,6胎,男,45～49歲,0,臺中市,108
1240,6胎,男,50歲以上,0,臺中市,108
1241,6胎,男,未滿15歲,0,臺中市,108
1242,7胎,女,15～19歲,0,臺中市,108
1243,7胎,女,20～24歲,0,臺中市,108
1244,7胎,女,25～29歲,0,臺中市,108
1245,7胎,女,30～34歲,0,臺中市,108
1246,7胎,女,35～39歲,2,臺中市,108
1247,7胎,女,40～44歲,0,臺中市,108
1248,7胎,女,45～49歲,0,臺中市,108
1249,7胎,女,50歲以上,0,臺中市,108
1250,7胎,女,未滿15歲,0,臺中市,108
1251,7胎,男,15～19歲,0,臺中市,108
1252,7胎,男,20～24歲,0,臺中市,108
1253,7胎,男,25～29歲,0,臺中市,108
1254,7胎,男,30～34歲,4,臺中市,108
1255,7胎,男,35～39歲,5,臺中市,108
1256,7胎,男,40～44歲,0,臺中市,108
1257,7胎,男,45～49歲,0,臺中市,108
1258,7胎,男,50歲以上,0,臺中市,108
1259,7胎,男,未滿15歲,0,臺中市,108
1260,8胎,女,15～19歲,0,臺中市,108
1261,8胎,女,20～24歲,0,臺中市,108
1262,8胎,女,25～29歲,0,臺中市,108
1263,8胎,女,30～34歲,0,臺中市,108
1264,8胎,女,35～39歲,0,臺中市,108
1265,8胎,女,40～44歲,0,臺中市,108
1266,8胎,女,45～49歲,0,臺中市,108
1267,8胎,女,50歲以上,0,臺中市,108
1268,8胎,女,未滿15歲,0,臺中市,108
1269,8胎,男,15～19歲,0,臺中市,108
1270,8胎,男,20～24歲,0,臺中市,108
1271,8胎,男,25～29歲,0,臺中市,108
1272,8胎,男,30～34歲,0,臺中市,108
1273,8胎,男,35～39歲,3,臺中市,108
1274,8胎,男,40～44歲,0,臺中市,108
1275,8胎,男,45～49歲,0,臺中市,108
1276,8胎,男,50歲以上,0,臺中市,108
1277,8胎,男,未滿15歲,0,臺中市,108
1278,9胎以上,女,15～19歲,0,臺中市,108
1279,9胎以上,女,20～24歲,0,臺中市,108
1280,9胎以上,女,25～29歲,0,臺中市,108
1281,9胎以上,女,30～34歲,0,臺中市,108
1282,9胎以上,女,35～39歲,0,臺中市,108
1283,9胎以上,女,40～44歲,2,臺中市,108
1284,9胎以上,女,45～49歲,0,臺中市,108
1285,9胎以上,女,50歲以上,0,臺中市,108
1286,9胎以上,女,未滿15歲,0,臺中市,108
1287,9胎以上,男,15～19歲,0,臺中市,108
1288,9胎以上,男,20～24歲,0,臺中市,108
1289,9胎以上,男,25～29歲,0,臺中市,108
1290,9胎以上,男,30～34歲,0,臺中市,108
1291,9胎以上,男,35～39歲,0,臺中市,108
1292,9胎以上,男,40～44歲,1,臺中市,108
1293,9胎以上,男,45～49歲,0,臺中市,108
1294,9胎以上,男,50歲以上,0,臺中市,108
1295,9胎以上,男,未滿15歲,0,臺中市,108
1296,1胎,女,15～19歲,73,彰化縣,108
1297,1胎,女,20～24歲,369,彰化縣,108
1298,1胎,女,25～29歲,1014,彰化縣,108
1299,1胎,女,30～34歲,1085,彰化縣,108
1300,1胎,女,35～39歲,458,彰化縣,108
1301,1胎,女,40～44歲,59,彰化縣,108
1302,1胎,女,45～49歲,4,彰化縣,108
1303,1胎,女,50歲以上,0,彰化縣,108
1304,1胎,女,未滿15歲,0,彰化縣,108
1305,1胎,男,15～19歲,86,彰化縣,108
1306,1胎,男,20～24歲,430,彰化縣,108
1307,1胎,男,25～29歲,1108,彰化縣,108
1308,1胎,男,30～34歲,1161,彰化縣,108
1309,1胎,男,35～39歲,494,彰化縣,108
1310,1胎,男,40～44歲,72,彰化縣,108
1311,1胎,男,45～49歲,1,彰化縣,108
1312,1胎,男,50歲以上,0,彰化縣,108
1313,1胎,男,未滿15歲,1,彰化縣,108
1314,2胎,女,15～19歲,14,彰化縣,108
1315,2胎,女,20～24歲,173,彰化縣,108
1316,2胎,女,25～29歲,513,彰化縣,108
1317,2胎,女,30～34歲,832,彰化縣,108
1318,2胎,女,35～39歲,545,彰化縣,108
1319,2胎,女,40～44歲,89,彰化縣,108
1320,2胎,女,45～49歲,2,彰化縣,108
1321,2胎,女,50歲以上,0,彰化縣,108
1322,2胎,女,未滿15歲,0,彰化縣,108
1323,2胎,男,15～19歲,17,彰化縣,108
1324,2胎,男,20～24歲,174,彰化縣,108
1325,2胎,男,25～29歲,551,彰化縣,108
1326,2胎,男,30～34歲,954,彰化縣,108
1327,2胎,男,35～39歲,572,彰化縣,108
1328,2胎,男,40～44歲,79,彰化縣,108
1329,2胎,男,45～49歲,2,彰化縣,108
1330,2胎,男,50歲以上,0,彰化縣,108
1331,2胎,男,未滿15歲,0,彰化縣,108
1332,3胎,女,15～19歲,1,彰化縣,108
1333,3胎,女,20～24歲,29,彰化縣,108
1334,3胎,女,25～29歲,95,彰化縣,108
1335,3胎,女,30～34歲,214,彰化縣,108
1336,3胎,女,35～39歲,189,彰化縣,108
1337,3胎,女,40～44歲,43,彰化縣,108
1338,3胎,女,45～49歲,1,彰化縣,108
1339,3胎,女,50歲以上,0,彰化縣,108
1340,3胎,女,未滿15歲,0,彰化縣,108
1341,3胎,男,15～19歲,0,彰化縣,108
1342,3胎,男,20～24歲,37,彰化縣,108
1343,3胎,男,25～29歲,101,彰化縣,108
1344,3胎,男,30～34歲,221,彰化縣,108
1345,3胎,男,35～39歲,189,彰化縣,108
1346,3胎,男,40～44歲,39,彰化縣,108
1347,3胎,男,45～49歲,0,彰化縣,108
1348,3胎,男,50歲以上,0,彰化縣,108
1349,3胎,男,未滿15歲,0,彰化縣,108
1350,4胎,女,15～19歲,0,彰化縣,108
1351,4胎,女,20～24歲,1,彰化縣,108
1352,4胎,女,25～29歲,16,彰化縣,108
1353,4胎,女,30～34歲,30,彰化縣,108
1354,4胎,女,35～39歲,51,彰化縣,108
1355,4胎,女,40～44歲,9,彰化縣,108
1356,4胎,女,45～49歲,0,彰化縣,108
1357,4胎,女,50歲以上,0,彰化縣,108
1358,4胎,女,未滿15歲,0,彰化縣,108
1359,4胎,男,15～19歲,0,彰化縣,108
1360,4胎,男,20～24歲,4,彰化縣,108
1361,4胎,男,25～29歲,16,彰化縣,108
1362,4胎,男,30～34歲,51,彰化縣,108
1363,4胎,男,35～39歲,56,彰化縣,108
1364,4胎,男,40～44歲,16,彰化縣,108
1365,4胎,男,45～49歲,0,彰化縣,108
1366,4胎,男,50歲以上,0,彰化縣,108
1367,4胎,男,未滿15歲,0,彰化縣,108
1368,5胎,女,15～19歲,0,彰化縣,108
1369,5胎,女,20～24歲,1,彰化縣,108
1370,5胎,女,25～29歲,4,彰化縣,108
1371,5胎,女,30～34歲,6,彰化縣,108
1372,5胎,女,35～39歲,8,彰化縣,108
1373,5胎,女,40～44歲,1,彰化縣,108
1374,5胎,女,45～49歲,0,彰化縣,108
1375,5胎,女,50歲以上,0,彰化縣,108
1376,5胎,女,未滿15歲,0,彰化縣,108
1377,5胎,男,15～19歲,0,彰化縣,108
1378,5胎,男,20～24歲,0,彰化縣,108
1379,5胎,男,25～29歲,4,彰化縣,108
1380,5胎,男,30～34歲,8,彰化縣,108
1381,5胎,男,35～39歲,12,彰化縣,108
1382,5胎,男,40～44歲,3,彰化縣,108
1383,5胎,男,45～49歲,0,彰化縣,108
1384,5胎,男,50歲以上,0,彰化縣,108
1385,5胎,男,未滿15歲,0,彰化縣,108
1386,6胎,女,15～19歲,0,彰化縣,108
1387,6胎,女,20～24歲,0,彰化縣,108
1388,6胎,女,25～29歲,0,彰化縣,108
1389,6胎,女,30～34歲,2,彰化縣,108
1390,6胎,女,35～39歲,2,彰化縣,108
1391,6胎,女,40～44歲,1,彰化縣,108
1392,6胎,女,45～49歲,0,彰化縣,108
1393,6胎,女,50歲以上,0,彰化縣,108
1394,6胎,女,未滿15歲,0,彰化縣,108
1395,6胎,男,15～19歲,0,彰化縣,108
1396,6胎,男,20～24歲,0,彰化縣,108
1397,6胎,男,25～29歲,3,彰化縣,108
1398,6胎,男,30～34歲,1,彰化縣,108
1399,6胎,男,35～39歲,3,彰化縣,108
1400,6胎,男,40～44歲,0,彰化縣,108
1401,6胎,男,45～49歲,0,彰化縣,108
1402,6胎,男,50歲以上,0,彰化縣,108
1403,6胎,男,未滿15歲,0,彰化縣,108
1404,7胎,女,15～19歲,0,彰化縣,108
1405,7胎,女,20～24歲,0,彰化縣,108
1406,7胎,女,25～29歲,0,彰化縣,108
1407,7胎,女,30～34歲,1,彰化縣,108
1408,7胎,女,35～39歲,1,彰化縣,108
1409,7胎,女,40～44歲,0,彰化縣,108
1410,7胎,女,45～49歲,0,彰化縣,108
1411,7胎,女,50歲以上,0,彰化縣,108
1412,7胎,女,未滿15歲,0,彰化縣,108
1413,7胎,男,15～19歲,0,彰化縣,108
1414,7胎,男,20～24歲,0,彰化縣,108
1415,7胎,男,25～29歲,0,彰化縣,108
1416,7胎,男,30～34歲,0,彰化縣,108
1417,7胎,男,35～39歲,1,彰化縣,108
1418,7胎,男,40～44歲,0,彰化縣,108
1419,7胎,男,45～49歲,0,彰化縣,108
1420,7胎,男,50歲以上,0,彰化縣,108
1421,7胎,男,未滿15歲,0,彰化縣,108
1422,8胎,女,15～19歲,0,彰化縣,108
1423,8胎,女,20～24歲,0,彰化縣,108
1424,8胎,女,25～29歲,0,彰化縣,108
1425,8胎,女,30～34歲,0,彰化縣,108
1426,8胎,女,35～39歲,1,彰化縣,108
1427,8胎,女,40～44歲,1,彰化縣,108
1428,8胎,女,45～49歲,0,彰化縣,108
1429,8胎,女,50歲以上,0,彰化縣,108
1430,8胎,女,未滿15歲,0,彰化縣,108
1431,8胎,男,15～19歲,0,彰化縣,108
1432,8胎,男,20～24歲,0,彰化縣,108
1433,8胎,男,25～29歲,0,彰化縣,108
1434,8胎,男,30～34歲,0,彰化縣,108
1435,8胎,男,35～39歲,2,彰化縣,108
1436,8胎,男,40～44歲,0,彰化縣,108
1437,8胎,男,45～49歲,0,彰化縣,108
1438,8胎,男,50歲以上,0,彰化縣,108
1439,8胎,男,未滿15歲,0,彰化縣,108
1440,9胎以上,女,15～19歲,0,彰化縣,108
1441,9胎以上,女,20～24歲,0,彰化縣,108
1442,9胎以上,女,25～29歲,0,彰化縣,108
1443,9胎以上,女,30～34歲,0,彰化縣,108
1444,9胎以上,女,35～39歲,0,彰化縣,108
1445,9胎以上,女,40～44歲,1,彰化縣,108
1446,9胎以上,女,45～49歲,0,彰化縣,108
1447,9胎以上,女,50歲以上,0,彰化縣,108
1448,9胎以上,女,未滿15歲,0,彰化縣,108
1449,9胎以上,男,15～19歲,0,彰化縣,108
1450,9胎以上,男,20～24歲,0,彰化縣,108
1451,9胎以上,男,25～29歲,0,彰化縣,108
1452,9胎以上,男,30～34歲,0,彰化縣,108
1453,9胎以上,男,35～39歲,0,彰化縣,108
1454,9胎以上,男,40～44歲,0,彰化縣,108
1455,9胎以上,男,45～49歲,0,彰化縣,108
1456,9胎以上,男,50歲以上,0,彰化縣,108
1457,9胎以上,男,未滿15歲,0,彰化縣,108
1458,1胎,女,15～19歲,32,南投縣,108
1459,1胎,女,20～24歲,143,南投縣,108
1460,1胎,女,25～29歲,246,南投縣,108
1461,1胎,女,30～34歲,228,南投縣,108
1462,1胎,女,35～39歲,103,南投縣,108
1463,1胎,女,40～44歲,16,南投縣,108
1464,1胎,女,45～49歲,1,南投縣,108
1465,1胎,女,50歲以上,0,南投縣,108
1466,1胎,女,未滿15歲,2,南投縣,108
1467,1胎,男,15～19歲,43,南投縣,108
1468,1胎,男,20～24歲,141,南投縣,108
1469,1胎,男,25～29歲,253,南投縣,108
1470,1胎,男,30～34歲,200,南投縣,108
1471,1胎,男,35～39歲,92,南投縣,108
1472,1胎,男,40～44歲,16,南投縣,108
1473,1胎,男,45～49歲,0,南投縣,108
1474,1胎,男,50歲以上,0,南投縣,108
1475,1胎,男,未滿15歲,0,南投縣,108
1476,2胎,女,15～19歲,9,南投縣,108
1477,2胎,女,20～24歲,82,南投縣,108
1478,2胎,女,25～29歲,139,南投縣,108
1479,2胎,女,30～34歲,173,南投縣,108
1480,2胎,女,35～39歲,91,南投縣,108
1481,2胎,女,40～44歲,18,南投縣,108
1482,2胎,女,45～49歲,0,南投縣,108
1483,2胎,女,50歲以上,0,南投縣,108
1484,2胎,女,未滿15歲,0,南投縣,108
1485,2胎,男,15～19歲,7,南投縣,108
1486,2胎,男,20～24歲,70,南投縣,108
1487,2胎,男,25～29歲,177,南投縣,108
1488,2胎,男,30～34歲,191,南投縣,108
1489,2胎,男,35～39歲,114,南投縣,108
1490,2胎,男,40～44歲,17,南投縣,108
1491,2胎,男,45～49歲,1,南投縣,108
1492,2胎,男,50歲以上,0,南投縣,108
1493,2胎,男,未滿15歲,0,南投縣,108
1494,3胎,女,15～19歲,1,南投縣,108
1495,3胎,女,20～24歲,17,南投縣,108
1496,3胎,女,25～29歲,36,南投縣,108
1497,3胎,女,30～34歲,65,南投縣,108
1498,3胎,女,35～39歲,50,南投縣,108
1499,3胎,女,40～44歲,8,南投縣,108
1500,3胎,女,45～49歲,0,南投縣,108
1501,3胎,女,50歲以上,0,南投縣,108
1502,3胎,女,未滿15歲,0,南投縣,108
1503,3胎,男,15～19歲,1,南投縣,108
1504,3胎,男,20～24歲,11,南投縣,108
1505,3胎,男,25～29歲,46,南投縣,108
1506,3胎,男,30～34歲,71,南投縣,108
1507,3胎,男,35～39歲,54,南投縣,108
1508,3胎,男,40～44歲,12,南投縣,108
1509,3胎,男,45～49歲,0,南投縣,108
1510,3胎,男,50歲以上,0,南投縣,108
1511,3胎,男,未滿15歲,0,南投縣,108
1512,4胎,女,15～19歲,0,南投縣,108
1513,4胎,女,20～24歲,0,南投縣,108
1514,4胎,女,25～29歲,15,南投縣,108
1515,4胎,女,30～34歲,17,南投縣,108
1516,4胎,女,35～39歲,18,南投縣,108
1517,4胎,女,40～44歲,4,南投縣,108
1518,4胎,女,45～49歲,0,南投縣,108
1519,4胎,女,50歲以上,0,南投縣,108
1520,4胎,女,未滿15歲,0,南投縣,108
1521,4胎,男,15～19歲,0,南投縣,108
1522,4胎,男,20～24歲,2,南投縣,108
1523,4胎,男,25～29歲,18,南投縣,108
1524,4胎,男,30～34歲,14,南投縣,108
1525,4胎,男,35～39歲,29,南投縣,108
1526,4胎,男,40～44歲,3,南投縣,108
1527,4胎,男,45～49歲,0,南投縣,108
1528,4胎,男,50歲以上,0,南投縣,108
1529,4胎,男,未滿15歲,0,南投縣,108
1530,5胎,女,15～19歲,0,南投縣,108
1531,5胎,女,20～24歲,0,南投縣,108
1532,5胎,女,25～29歲,6,南投縣,108
1533,5胎,女,30～34歲,11,南投縣,108
1534,5胎,女,35～39歲,8,南投縣,108
1535,5胎,女,40～44歲,1,南投縣,108
1536,5胎,女,45～49歲,0,南投縣,108
1537,5胎,女,50歲以上,0,南投縣,108
1538,5胎,女,未滿15歲,0,南投縣,108
1539,5胎,男,15～19歲,0,南投縣,108
1540,5胎,男,20～24歲,2,南投縣,108
1541,5胎,男,25～29歲,8,南投縣,108
1542,5胎,男,30～34歲,11,南投縣,108
1543,5胎,男,35～39歲,5,南投縣,108
1544,5胎,男,40～44歲,1,南投縣,108
1545,5胎,男,45～49歲,0,南投縣,108
1546,5胎,男,50歲以上,0,南投縣,108
1547,5胎,男,未滿15歲,0,南投縣,108
1548,6胎,女,15～19歲,0,南投縣,108
1549,6胎,女,20～24歲,1,南投縣,108
1550,6胎,女,25～29歲,0,南投縣,108
1551,6胎,女,30～34歲,2,南投縣,108
1552,6胎,女,35～39歲,1,南投縣,108
1553,6胎,女,40～44歲,1,南投縣,108
1554,6胎,女,45～49歲,0,南投縣,108
